id,user_id,brand,model,release_year,vin,plate
668,8,Mercedes-Benz,C-Class,1992,ZOLH1UG74AJCX8WPA,У553УА270
669,50,Audi,RS4,2003,OU1ED91AM7DF8510Y,А483НЕ136
670,632,Skoda,Yetti,1987,KV49EPIMWRONUXMXI,Т457МК668
671,642,Kia,Rio,2018,ROADQT1GHV1MQ4VYN,С569РС665
672,776,Toyota,Camry,2022,J44OALS3DFNPMOI0A,М627ЕХ126
673,58,Cadillac,CTS,1989,553I6GWOD4BJB8DUB,Т937ХУ386
674,165,Toyota,Corolla,1997,ZHTKWJU5A7Q1SPSWF,М521ЕК66
675,410,Porsche,911,1999,EMSRYMV97VS4VB8ZC,Х882АН525
676,585,Kia,Ceed,1989,RZOR1DTSZUISE5IHL,К174ХК496
677,28,Porsche,Cayenne,2002,303CWAESVKC6KRICC,Х662КО659
678,893,Toyota,Corolla,2012,AE5LX3ZPFA2IZLH0D,А975ОУ683
679,345,Toyota,Land Cruiser,2003,WKNEDO7VU4TFIOSF3,К188НС684
680,605,Cadillac,XT6,1999,0OX4SM59G7WXGJOGF,М262АО76
681,795,Skoda,Octavia,2003,X0F5XDYLUK92HOTM0,О250МР514
682,212,Toyota,Land Cruiser,1987,SL5KNR63VZOMCAPAA,О989ТМ719
683,213,Mercedes-Benz,GLE,2006,0BXAZ29VC07A0FJ3K,В175АВ397
684,605,Mercedes-Benz,A-Class,2014,88PY0LLV8835IC969,Е924УК300
685,829,Kia,Rio,2016,PWCVZ9038L779I4R4,В559ВУ498
686,112,Ford,F-150,2020,Y7Q9RWPHYGBP3EFC8,С878МЕ375
687,896,Toyota,Corolla,2019,JTP5N8RIRCG63A0OX,В496НХ610
688,698,Porsche,Cayenne,2005,56927R9B2A7Q18AFY,В495АЕ158
689,576,Hyundai,Tucson,1989,0UFKXYQD56GE3IWKN,У962КЕ381
690,952,Hyundai,Santa Fe,2004,X6TTGIBJDWO6T6D5Y,В256УХ781
691,562,Dodge,Journey,2006,VUKZ49TYQEKP8W57V,Н341УА04
692,811,Skoda,Yetti,2012,GFSWD8TCVEX1A6QWN,О377ТС703
693,415,Skoda,Superb,2024,G5WMO1T9UHB1XEXX5,В975АХ164
694,602,Toyota,Corolla,2001,MBGDT73OBJR331QN9,В570ТМ302
695,182,Hyundai,Santa Fe,2003,JWTSQ4JE6N0RQKPH2,А456РН526
696,185,Lincoln,MKZ,1990,HUK9R35SFI94N2T7Y,М537ЕК471
697,464,Mercedes-Benz,G-Class,1981,2THFL9QFD5M1M8R7O,С506КМ22
698,968,Lincoln,Navigator,2002,6MJ9E78OYM7DNHNBQ,Р235СВ96
699,61,Nissan,Teana,1980,1KXXZOMGMTQ620II3,Х374РС512
700,74,Cadillac,CTS,2008,HXEL5AKSI32XSXB6T,С723ХО183
701,435,Lincoln,Aviator,1986,VGIVBKQ1UA5KI0COQ,Н306ТЕ732
702,910,Hyundai,Santa Fe,2016,RZTSMRK8BZZIAS72A,Р224ХТ09
703,290,Rolls-Royce,Cullinan,2004,T4BJIP72LGDGQMUE6,Р622СР406
704,283,Skoda,Karoq,2015,HYAD97WG0EO6654SK,С478ХТ495
705,183,Cadillac,XT5,2011,Y5C8O991J39EK7B2U,Х793ЕК193
706,246,Hyundai,Tucson,2009,4UX7BJ7AG2EYNC09F,В335ТМ342
707,955,Lincoln,Aviator,2021,1HO6UIONM739AV911,Х869КМ588
708,363,Porsche,Panamera,2011,8XFQ13ONU1UA93KAN,В376МТ534
709,279,Lincoln,MKZ,1992,V1XX9IJ6SGQOP3JIX,В688СК316
710,626,Hyundai,Santa Fe,1983,G9CWD0880QSRDWJNN,Р837ХЕ648
711,524,Nissan,Murano,1983,YE50XSYJ90HTD8WU5,У952СУ403
712,400,Audi,Q1,1985,5ODCIS1I5UHGK3AWJ,Т779ТК133
713,71,Skoda,Kodiaq,2008,R135WVQ7GIT6PI203,Р389СА456
714,400,Dodge,Charger,2013,CCSQA5YBBY4LBT12I,О187ТК325
715,631,Audi,Q4,2007,5D0VQ8OKATCHXNUAI,Н937РК541
716,385,Hyundai,Santa Fe,2004,LZQDTQ27HO7NGYPKY,У260РК452
717,646,Porsche,Cayenne,1992,81R4DHDVPYSNPUJWC,У786СЕ578
718,150,Ford,Explorer,2008,PLGW6JDJG9X3T1INK,Е179ЕО07
719,465,Nissan,Qashqai,2021,QRF1PN2AU0UMSQM8O,О237ММ455
720,368,Nissan,X-Trail,1990,KNOIDKGXNWBM47U15,С414МО506
721,251,Lincoln,Continental,2012,BEQP8CFGSJVJF96G1,А267ВУ457
722,744,Cadillac,XT5,2014,EBKXQYNZ8OJQOSSWR,В792АО779
723,502,Kia,Sorento,2016,CJS2ZX5QMX36R59EQ,К572АВ555
724,333,BMW,M5,2014,5QGTPYWBDL71AF5CE,С684МТ707
725,406,Porsche,Cayenne,2009,H8R6RGCB9ETMJF1N2,К239ОХ404
726,838,Cadillac,CTS,1992,OSRT8EER5S8JP8GPZ,В220НК512
727,604,Ford,Mondeo,2023,BDBT1CWHA1THMCFFC,У279КО778
728,388,Toyota,Camry,2017,J048P1EZ6DBKC286I,О477ОТ471
729,506,Nissan,Qashqai,1980,BOAE3G03MQ6O3ZAX3,М239МВ372
730,723,BMW,M6,1990,IY7MIV3ICEYQBD9IO,К761ЕТ293
731,769,Lincoln,Navigator,1983,JP49XXZL8XEON38P1,Н613ОР73
732,99,Dodge,Ram,1984,XR87GXU4GK7DXEHWY,Т711ЕН686
733,628,Kia,Ceed,1995,63SH1PUX2CG8K5TER,Н371АМ594
734,453,BMW,3 Series,2001,PIHLV82WTD39DGBUT,А673ТВ562
735,728,Lincoln,Continental,2013,4XWYA8QHX794EJ94Q,Е238РХ07
736,463,BMW,5 Series,1993,G3HS5VMK4SPT2O8V1,М966ММ469
737,152,Audi,RS5,2015,VQMVDC9O7CUX4L7IJ,Т976ОР637
738,364,Mercedes-Benz,AMG GT,1996,EQ4JYFKR9WAOPRKK2,Т383АК18
739,240,Lincoln,Aviator,2020,HUYP49GKXF20IEHLD,М845СС424
740,906,Rolls-Royce,Cullinan,2010,SGJWZBF0IG91EYPQ4,В441СЕ71
741,267,Kia,Sorento,2003,3AO582KWGCJDFL05D,А417КХ05
742,233,Lada,2106,1989,NUHWIYJX44M2UJAVI,Е246ТР182
743,445,BMW,M2,1983,LBFNL86KWRSSMQP41,С126РК316
744,484,Kia,Sorento,1984,JQFHJZ42YOWRLH84X,Р291УВ715
745,751,Lada,2102,1986,G5MKUKDFA9OTW4DVK,Х589АН310
746,801,Nissan,X-Trail,2021,2SYL3J1G00BXWRYFZ,К359МН657
747,102,Hyundai,Tucson,1985,IYYQXKJEUSSO4O7HG,Р533ЕТ74
748,114,Rolls-Royce,Cullinan,1998,9J6YD33VEYFN29THK,У203ОЕ406
749,51,Hyundai,Solaris,2019,38OYUFJ69O08KLYKS,М953ХХ437
750,283,Dodge,Ram,2023,XG1CFYY53NTLAPS2X,В838НХ315
751,504,Lincoln,Corsair,2018,WQHS2UJ961JHHMRK7,Т792НУ205
752,621,Lada,2110,1983,25309SKMNADZ44QHN,Е954АР158
753,882,Volkswagen,Passat,2000,3T09FVOL24TUW83IS,С448ЕР482
754,818,Toyota,Land Cruiser,2022,ANQ0GVDW0GWR3S5IK,Т566ЕЕ735
755,306,BMW,X6,2023,80SK28MEF5UDOKZSF,Х152МВ254
756,334,BMW,X5,1994,19HKOQPHWQQJ7QNA6,О374ВН463
757,104,Toyota,Land Cruiser,2004,O6ZVO256BSR89UELI,У587РР417
758,709,Volkswagen,Polo,2012,0SDSSBG0HYXGLXYB2,К608УС420
759,538,Rolls-Royce,Wraith,1980,V486REA7SSB2ZXU4A,Р699СУ783
760,386,Cadillac,XT5,1981,LD1JTRKRTSGTCPSTM,С207НС106
761,922,Cadillac,CTS,1993,06JBEP204PSWMPO5N,Х882АС748
762,752,Porsche,Macan,2002,45WAJDSI5KCZ5G6OE,М496РУ713
763,723,Lada,2113,1986,CNP38N1SBC6MAHLCI,К627ТВ429
764,742,Audi,A8,2019,45AK31F2F4FR3LL1X,В470ТА560
765,921,Audi,A5,2010,6BCQAEDBI9FY173NX,Т166ХВ82
766,832,BMW,7 Series,1980,X1H9RIIRA6KPD9HEB,Е361АМ403
767,928,Dodge,Challenger,2022,FUOJ9H5CRHZGUPOFP,Т617КВ180
768,587,Porsche,Panamera,2022,IVTNFIM8ZWQ0CSKBC,А511АЕ23
769,666,Porsche,Cayenne,2006,4NBXJLDW08251W3L2,Н462НМ622
770,651,Nissan,Murano,2004,Q6UJFOAPV5JAML5CH,В303МУ81
771,65,Rolls-Royce,Phantom,2014,3X0J5O6FLUY65ZJLN,Р493ТТ218
772,706,Ford,Mustang,2021,TDHHZVLODW07GYR27,Е444МУ561
773,237,BMW,M5,2006,KTDDOQCAV7RL9DRR8,Х533ВВ401
774,597,Lincoln,MKZ,2023,J934DX9BIM9Y7184H,О383ЕХ454
775,513,Ford,Mustang,1998,82JNUPIGKRMQFVUDR,Н253ВР185
776,508,Volkswagen,Tiguan,2004,89AXL5XEUQ9CS3W69,А782ТА568
777,958,Mercedes-Benz,AMG GT,1986,SLUYVL3K38AJSQ2KV,С705АА629
778,898,Cadillac,CTS,1983,4OFVDVDUF3YXYORT9,В321НК28
779,416,Volkswagen,Polo,1995,WBNQM9FQQGSJ0VEFR,Н907УН648
780,907,BMW,M4,1990,KDVUBY8I46QXHUAYJ,Н805МК625
781,580,Porsche,911,1990,JRKW8NQ8KKG7IXG25,Т495УК275
782,742,Volkswagen,Polo,2023,OBA1O4LTTAS2EZVST,У528ВР721
783,427,Audi,A6,2012,PNQX2HIHIY0F4OR48,Х781АХ418
784,289,Mercedes-Benz,G-Class,2006,FW1QK3CQ6UB60JIUB,Н476ХВ583
785,162,Lada,2108,1992,0VW8Q4GIFL1TM19IS,С354МЕ610
786,520,Rolls-Royce,Wraith,2010,SRFKN0U1HK20MG30M,Р378ОВ729
787,520,Hyundai,Solaris,1981,MS35WCKRPJ01CUKKL,Н580РН775
788,243,Skoda,Yetti,2007,A6FNNHW6MI6J7WVR1,Е826РН636
789,279,Lada,2109,1999,4S6Q651TAHPPJU7J6,У598ХМ723
790,912,Volkswagen,Passat,2020,P4W9KPRBNVGD4G3D1,О117СЕ754
791,707,Hyundai,Elantra,2003,22H59JXDF0QS3QW44,Н372ВВ209
792,61,Porsche,Macan,2005,T47END6E4NEMSGFQE,А839ОТ709
793,162,Lincoln,MKZ,2003,W4WM5RH45D4DMKVCB,Е154ВМ267
794,19,Toyota,Corolla,2017,1BTQ1M4Z2PP4JF1LU,О649ВК369
795,493,Cadillac,CTS,2002,A58E3VNS31COQSQDU,У950ОР722
796,706,Audi,Q4,1993,N3V999N3P86NUIQB9,С483ТС466
797,153,Lincoln,Continental,2010,FJB9SXFBHDKSJAYF8,Н417ХА732
798,437,Dodge,Challenger,1989,1EJ87HKVH842RODZM,А926МУ480
799,55,Rolls-Royce,Ghost,2001,WE41H0JQXRGDCQ2J0,А305АН274
800,455,Porsche,Panamera,2012,ZMP19OMM4FB1B80UY,Е187ЕЕ550
801,817,Porsche,Cayenne,1995,QAUPGJ971UXIXONED,О427РА78
802,944,Porsche,911,1986,GQSRXEIW19SIWF2EB,В760КЕ47
803,428,BMW,M5,2012,AHJYR6FPSTNW7SJG6,М271ХР526
804,997,Dodge,Ram,2003,JDLVNICAF8SI38UAK,А586ВХ637
805,792,Volkswagen,Passat,1982,AYGPAPKMJPYIZR7BH,Т943СУ03
806,326,Hyundai,Santa Fe,2011,GZFPT64LHKIL90QYW,Х490АН58
807,377,BMW,M8,1986,85T0EWZ8DE8LZIECR,А872РН522
808,498,Mercedes-Benz,AMG GT,1992,04QBRJGECYDVNX2M4,А897КН609
809,993,Volkswagen,Polo,2001,H5ZIJY72RHEOFS59Q,В539ТО743
810,815,Toyota,Corolla,1999,RU81E9SUN5XNRSG6I,Р251РВ552
811,257,Porsche,911,2009,NKAKGPO7TN4YJN2IB,Х842УТ317
812,502,Toyota,Camry,1999,NSZ1F73C5TP1V61U0,Е684АМ110
813,383,Kia,Ceed,1980,F27AKZW04GCEIQ38A,У338МС796
814,807,Mercedes-Benz,S-Class,1983,7DJGZ5RCQR9QG83PI,Н293ХТ310
815,642,Skoda,Superb,1987,VX4UTHN8ZFN9ZAVVG,У111РМ775
816,119,Lincoln,MKZ,2005,MN6EIVKS3787H5UB1,Х959ХК218
817,685,Audi,Q5,2024,PFM992PHZAPG3ABBS,Н950МЕ155
818,21,Audi,RS5,2005,SUC4Z12YHH0BJVDEK,Х339УС76
819,552,Dodge,Ram,2009,UAJ2GEJ3WBQNG2859,А286АВ218
820,977,Hyundai,Santa Fe,1984,VU912SM3RTV3VMJW9,Т177РК218
821,64,Rolls-Royce,Ghost,2024,BXI1B2ZAFD4E5X4IH,А595СА96
822,292,Nissan,X-Trail,1987,T7E1PQI0VCPK5BRP4,Е812КА376
823,484,Dodge,Durango,2015,T2U263X4Q6OFJMPT2,Е591УТ675
824,519,Dodge,Durango,2020,5YUIIXLOY3ZPV71S1,Х927ВК16
825,477,Rolls-Royce,Ghost,2006,UHPG3FJS95U9F1RX7,Х238ТС369
826,563,Ford,Focus,2018,94KEUGO4F5SXM81YZ,О216ЕК53
827,443,Lincoln,Navigator,2022,NSKDDNF9CIB4RHW5H,С456НВ21
828,73,Cadillac,CTS,1992,5GWYVD1A1XMV4H9RJ,К455ХЕ602
829,327,Audi,A1,1990,X54KXN6J7PUNERL9G,Н672НС734
830,995,Mercedes-Benz,C-Class,2013,W4UDJ0PJYX013VVEJ,Е953ОА47
831,948,Porsche,911,1988,0HSWYRSE3YK2TW35V,В450ВС180
832,125,Audi,A1,2017,3KZA0NS82ZVUK3VVL,О122УО85
833,674,Ford,Mondeo,1998,980298N8NEQVY5JRJ,Х603КМ332
834,706,Kia,Rio,1990,N5NA88FIDRWNJA4D1,А278ОА02
835,885,Rolls-Royce,Phantom,2023,84L33ASMQT8YLJN6R,В613ТК774
836,18,Mercedes-Benz,E-Class,2000,4GHLYC98IDG17EEGO,О393АВ344
837,545,Hyundai,Santa Fe,1980,BKW5CPV25IEGBOZYK,У619ВЕ362
838,623,Porsche,Macan,2021,JIW2XQ96M1JV7T1FS,М672ЕР528
839,355,Lincoln,Navigator,1981,B5TYJ46QAXS37W2QG,А939НН767
840,624,Cadillac,XT5,2012,V1M7XW39R8W11X0FV,Р537ОК759
841,305,Kia,Sorento,1987,GCYNGXN9WPXWDFSOD,С826ВХ633
842,24,Kia,Sorento,2013,VZ1TUL8NPYYIU9ASO,А662АР142
843,707,Volkswagen,Golf,1997,X5VA2YB1OEYEJR3RU,К735ВВ741
844,102,Rolls-Royce,Cullinan,2020,6XU0WBVL9VW8O3DX0,О473МН685
845,529,Toyota,Camry,2003,XH3FME75BJLC2W34E,Е702ЕХ617
846,31,Kia,Rio,2005,P0PM4NEB42YOOVPJF,А399РТ105
847,952,Volkswagen,Passat,2017,2HFAYW8FSHWRAMQA5,Р632ХС194
848,521,Ford,Focus,1988,77S3VJLTW6DUXS4C0,С959ВВ127
849,234,Hyundai,Solaris,2019,KQU0145B46X1FI1AJ,К624УМ532
850,989,Porsche,911,2007,MN35GCNBF7AV2E2DH,Т821НХ575
851,114,Nissan,Murano,2015,93GI8NT9T61HQQQ0C,О785НА187
852,987,Ford,Focus,1992,YH5OBMP2RP8UOZGTO,С163РН468
853,725,Hyundai,Tucson,1982,FYS2JZVD3K8F75Y3E,Н103МН610
854,456,Volkswagen,Tiguan,2021,R2UI9L0JSFI2LF193,У475ЕМ525
855,600,Skoda,Octavia,2003,0FAA40B0SY9XZA3GK,О702АА493
856,244,Skoda,Superb,2003,MA8GPUTNG32DC4J08,Х592ЕО172
857,584,Toyota,Land Cruiser,2014,M8O8L1A7HSVLYQ45M,М296АН419
858,300,Toyota,Corolla,2008,AA984WG9EXZMHV43I,Е876НЕ319
859,921,Cadillac,CTS,2002,IO0WAPT35NCTF0VVC,Н541КВ298
860,397,Lincoln,Corsair,2011,QT4XYTXJWRTE01JHM,Е303АК697
861,201,Ford,F-150,1993,SB50B8HH3DQRPBLAA,М774СО680
862,658,Mercedes-Benz,A-Class,2006,82B6RWDKTH2E50LTK,У782ХВ524
863,506,Kia,Sorento,1996,CEQU3FTVNTRPEMWD8,Х764ХК220
864,247,Cadillac,XT6,2005,JJPLSQ6SY6PHD1ALV,Х515КМ474
865,329,Cadillac,XT5,1985,3TUXDGLEUV14V9H1Z,М576ОС02
866,126,BMW,5 Series,2011,9TEVKO4DEHCARMZQP,Р514ВХ745
867,289,Rolls-Royce,Cullinan,2016,1Y5EUILTFDXJKE1PB,Р181УМ488
868,377,Kia,Ceed,1996,P0MTFS9F7UV7Z2BY9,Х863АТ693
869,166,Ford,Explorer,1991,A4P0PHDHZZ9DYOQMH,А401ОК583
870,118,Audi,RS8,1987,WIP8HM1TLI3GT3FI2,Н996УК334
871,173,Volkswagen,Polo,1994,YDPQBCTFMAXN8P7P2,Р103ХХ764
872,22,Audi,A4,2022,H7VKZYBO6QBZE4WPS,Т549РР696
873,206,Lada,Priora,1986,TMOCEP1EPL5Y0DZ8M,О604ХС183
874,488,Ford,Mondeo,1992,TAFLLDJRJDBFOTLCQ,Х745РХ414
875,346,Rolls-Royce,Wraith,1999,VQNVK0J805JVYV08S,Р893НА201
876,313,Lincoln,Navigator,2021,RGXFBUSVQCYJDIO8A,М966ХУ466
877,768,Audi,Q5,1981,UOLCURPNDJ4XPIVX6,Р181ВВ325
878,464,Nissan,Murano,2001,CCTPO4W86IJARUOI0,Т430ТЕ27
879,408,Toyota,Corolla,2021,0J3P86HUYNTMVR820,У429ТО72
880,259,Porsche,911,2017,AAMMQ35H1PJXIV6RQ,А120РР86
881,676,Audi,Q6,2023,NHCRYNWF2OY9WDQZD,Х527ТО782
882,853,Dodge,Charger,2021,XFHS5VFXT4UZEYOC4,А126УА581
883,741,Toyota,Corolla,1985,4AYNVFUH6TXQKTKAB,В994СВ211
884,103,Rolls-Royce,Ghost,1990,YPHSWPJGIX69IIAUE,В692ТМ286
885,510,BMW,3 Series,2009,AX0H2D2IDZ2T6F9I0,Р930ХМ619
886,643,Rolls-Royce,Wraith,1996,BVJXDWYCTLEZR3DMV,С549ХТ344
887,379,Lincoln,Corsair,2017,SKQRHHNKRGX6PY9NQ,М734ВА784
888,38,Cadillac,CTS,2010,GEK06SB1MN0AUKL98,О906ХС583
889,722,Toyota,Camry,2016,CPYFDV0A3JEJ7X5CJ,С681ЕХ743
890,396,Porsche,911,1987,8Z8CBAWA8FWD4NNJE,С864МЕ67
891,706,Toyota,Corolla,1981,FFGKOMKTPYK4NC8SM,А156КР110
892,961,Rolls-Royce,Phantom,2008,TKW5HDJUSRYAHRQBE,М559УТ690
893,612,Toyota,Land Cruiser,2011,QKN9LP21O5KRVDLXO,Р189НХ190
894,272,Skoda,Superb,2004,TT2EGFCESCARCCACY,Т609АР590
895,1,Skoda,Octavia,2008,3BE0V2LJ0HMPYO3QY,О772УМ228
896,364,Lada,Niva,1984,Q2FBVMNIPASYQN01D,К722МХ77
897,986,Audi,Q8,2008,G0J1A1VRAD0W2YZM8,С872МХ659
898,453,Kia,Sportage,1993,JS7RFND5H0EUAHXZY,С113ЕО702
899,777,Porsche,911,1999,RIKPHFKUTC17XEAI3,Н417МХ662
900,149,Rolls-Royce,Phantom,1982,IVFQG2Y3LE3KI1EUR,О708МК506
901,583,Skoda,Yetti,2022,X912EPQVHHD6P1X3T,В598ХЕ618
902,774,Porsche,Panamera,2000,IT60AZDJLORKWX14J,У562КХ639
903,829,Hyundai,Tucson,2008,R0D2LCW8XTLUD4VCA,О883ЕС751
904,10,Kia,Ceed,1982,SO9EH8YW36OH2HI9A,С455НК732
905,955,Nissan,Murano,2023,MHDCAYVLDM138J959,Е853ВН317
906,680,Ford,Mustang,2017,B0JKVK27U22IX9PDZ,К346ОХ777
907,224,Dodge,Charger,1980,3GET5S53RS49ID2US,Х226УМ203
908,916,Porsche,Panamera,2021,JDESFZWWR7CNM02WF,У949МА734
909,313,Ford,Mondeo,2011,0TWTI4JZD0M2GP0L8,О567ЕВ170
910,397,Hyundai,Elantra,2022,DM5GQ18N2753H0VPV,Т866СА404
911,473,Rolls-Royce,Cullinan,2003,479AKHVZEHL26HBHI,Е611НВ611
912,226,Audi,Q4,2020,O4Q5AAU05UAQFBELE,К331УС765
913,252,Mercedes-Benz,E-Class,2021,M5IURS25HFTFX7OKE,Р211МУ670
914,434,Hyundai,Tucson,1995,ADF6Y6DYIVLLAFC6M,О567КК435
915,942,Mercedes-Benz,A-Class,2020,7IJCK295X942404MU,Т327УО162
916,70,Rolls-Royce,Ghost,2003,H0CAO8M7JKCRAH0QE,Н904ХМ50
917,669,Kia,Rio,2004,8UZ3F36EQKOTEFJCU,М343СР285
918,44,Cadillac,ATS,2010,LQ94TT5KNSJ2PNCWB,С577ХМ203
919,226,Rolls-Royce,Cullinan,1996,MHNKIE4CJ3FUBLOY4,О173НТ46
920,323,Lincoln,Navigator,2016,QAI9WTERW8E5UN76I,Т927МО667
921,132,Ford,Explorer,2021,29KVBFCM28VABT16P,А378ОС309
922,234,Ford,Focus,2001,BW80CXNRJ72HGCOQZ,О297МА793
923,715,Skoda,Superb,1994,S3HV21RNN1Z3CF3IH,Е333ТХ265
924,938,Cadillac,XT6,2021,WF73A0JITKF49S6PF,А451УУ28
925,72,Rolls-Royce,Ghost,2019,KRBZTZUPUSZEQL503,Р614СА53
926,506,Porsche,911,1991,D4USZBC01DBDRMW0B,В350НМ266
927,571,Rolls-Royce,Wraith,2017,FZ7XOYDKFQ9SOOTHM,Р945СХ676
928,105,Rolls-Royce,Ghost,1986,5MHU4O4SLSMJQ2U3X,Н618КН339
929,825,Rolls-Royce,Phantom,2006,JB9FB1YB5RXUEV9W2,К283АМ690
930,4,Ford,F-150,1990,2S112YRC7CN7T6ZKH,Н140НС293
931,551,Porsche,Cayenne,1983,K1780QNW709Q5JMIF,К982УС103
932,196,Hyundai,Santa Fe,2003,Q6QMWCO7FOYZP9WYU,Н680АМ141
933,665,Cadillac,Escalade,2021,DBG1NPGNPTDL5FQ4I,В763ВО716
934,862,Mercedes-Benz,S-Class,1986,51HL3Y7H7I7X6SLT9,Е993АА776
935,994,Ford,Mustang,1990,NRHCIL119VSB99IW7,О939КВ264
936,828,Audi,RS8,2021,7P64ODGQ95CSQR53V,М755АЕ151
937,874,Nissan,X-Trail,2004,SF5BTWEL00TH3VQSN,А865НК325
938,120,Cadillac,CTS,1991,T228LBT7XCKGX64LM,С571НЕ260
939,539,Mercedes-Benz,GLC,1987,TUKUR26L2P5ANPDQP,Н741УМ470
940,653,Hyundai,Solaris,2000,KAWO7JOXT7KTHEDPW,Х935РО228
941,872,Volkswagen,Passat,1982,YJ7LACPXIYAZH9Z8Q,С734ЕУ301
942,315,Kia,Sportage,1994,INJH381CCZYNWYU8X,М276ЕЕ339
943,27,Dodge,Journey,2016,HA2MYIVZ79U3OSFQ1,У256НУ292
944,735,Lincoln,Navigator,2003,IQ4X5XPC76KJ7FQOQ,С302ОМ641
945,99,Toyota,Corolla,2013,8FAAHQVSS0WBBYIWO,Р158ХА414
946,527,Hyundai,Solaris,2017,Y3ZBC9LF4R2GMINJ0,Р141ХУ341
947,244,Ford,Focus,1988,DSLBYVDOACX5DGTO4,К914УК07
948,862,Dodge,Journey,1995,CUF1A1GFF5M9H1ES5,С532ХН235
949,366,Porsche,Cayenne,1996,I8OFGZ3XLHO3EP1SO,С784СУ50
950,753,Ford,Focus,2019,X8D1US3WE0RG7QBMK,Н210АС405
951,804,Rolls-Royce,Ghost,1994,8VBX9B73FA74XMGTX,Е214АМ282
952,423,Volkswagen,Passat,1984,WTH3FYMH3VZNZC7YH,Т543АВ291
953,458,Volkswagen,Passat,2021,OUWOVBX6FXMWI3LA4,Н744ВХ582
954,567,Lincoln,Corsair,1997,TMNFMTQN4YISZRCE9,В315УА526
955,4,Toyota,Land Cruiser,2002,DJQOEF8V35VSGS5BQ,К890МР478
956,777,Volkswagen,Passat,2007,LL7S9R0N1OAYB35HR,А249НС704
957,694,Lada,2109,2013,YGRX9W1YVYKCT9FZK,У706ТХ540
958,639,Dodge,Durango,1999,BJHZ5MZPGBGL018ZT,М202УО670
959,5,Lincoln,Continental,2011,NSZMGOY6IN9LEGCMF,О182АУ326
960,15,Nissan,Teana,2016,EFEB5NEW9G88CZ9B4,В941УО229
961,615,Volkswagen,Golf,2021,PAKFZJ3O0OTCS6Z0S,Х607ЕТ789
962,106,Cadillac,Escalade,2020,P9SS5F0XCQMS4UY00,Р440СХ347
963,781,Rolls-Royce,Ghost,2014,18H8GUGR7K01RSU5D,Р829ЕТ68
964,117,Skoda,Superb,2023,40OJXGWF7O9RYMYD1,Н274СЕ258
965,645,Cadillac,Escalade,2005,O2POZNNJSEA5G8HQN,М777НЕ220
966,489,Volkswagen,Golf,1998,HG1YT4SRZY8IZ910V,О334ОР622
967,614,Porsche,Cayenne,1995,B6HTSYT9VD1HTGP3A,М299ХН529
968,294,Nissan,Murano,2007,86XY0D6RNAEB2SUW6,Т438ВА273
969,890,Hyundai,Elantra,1998,PU7JNUJK0FIDOBM95,К117ВН510
970,552,Porsche,Cayenne,2011,YJGDY1BUUXWHF7NZ4,О120КК660
971,526,BMW,X6,2022,LVGIPVBW0BIF6EO2U,О116РУ277
972,227,Mercedes-Benz,C-Class,2000,ITTQ345FKJDHY0C3W,О170АК778
973,45,Skoda,Kodiaq,1998,VUQFIXL1KVADP70EU,Е692УЕ54
974,614,Ford,Mustang,2016,BTIZRIUSBA6JPV2KA,Е754РВ769
975,358,Hyundai,Tucson,2003,WZKBU1CVTGQL1LY6O,Р795ВХ228
976,168,Rolls-Royce,Ghost,2020,V9A8NSSXCQZ04RSRZ,У390ОМ684
977,551,Nissan,Murano,1984,VM597DLJNF3O6BSMG,Р727ТК655
978,197,Hyundai,Santa Fe,1981,OC8N359V717DS0Y9A,У362УО409
979,73,Nissan,Teana,2017,FD758DDXQDEU338D2,К516МВ15
980,720,Kia,Ceed,1984,U0WBLU0I6TJACXF2D,С898НН271
981,596,Mercedes-Benz,GLE,1986,64MR5PK9D1W2QPWZS,Т673ХК49
982,898,Ford,Mondeo,1999,FSP0LVQW5HMDNZ5KC,Р615НК620
983,387,Rolls-Royce,Ghost,2023,W4K9PWQLLUBDV60IS,А739КС82
984,454,Audi,A4,1985,V0NPOVTDXO0J1BYPW,Е144ТР682
985,80,Toyota,Land Cruiser,2022,N9ONPSYDZINSLP4N4,Х890СЕ395
986,115,Lincoln,MKZ,1988,0M4P3IW60YQ35LEU4,Р260ОМ94
987,759,Skoda,Kodiaq,1984,W4QQSBGNRCTQ1L976,К679УВ565
988,910,Volkswagen,Golf,2014,5EEDUMGAIX4DY4I76,У450МЕ332
989,407,BMW,3 Series,2013,IZ6B7GSH4VIXHJYNZ,С171ТЕ118
990,205,Mercedes-Benz,S-Class,2008,UMCNEEJ1IAXL204DB,А282АТ142
991,99,Dodge,Ram,2020,33MK8P25469LDIFH8,Е907КУ312
992,859,Lada,2105,2006,YAR5BBOVHPZ477GWX,Х912СМ325
993,236,Toyota,Corolla,2009,TW91CTUIOEUYFFU2M,Х945ВК331
994,958,Toyota,Land Cruiser,2024,CEI594Q7RJ5XPCD3N,О452ОК381
995,397,Dodge,Journey,2018,XA1UAM62S8IEXBFR6,М427АХ66
996,316,Cadillac,ATS,1995,DPX1DZH64QY46T6S6,Е526АЕ463
997,595,Toyota,Camry,2008,GLFKT48R80U1VPMHN,М507УН799
998,56,Hyundai,Solaris,2022,ER5K7TBQGKQADRJMM,Т715НР345
999,97,Hyundai,Santa Fe,1983,6AQU2SSZYM70HYWPD,Т471РВ365
